0.0,0.078436969697,0.104836812895
0.0,0.237609848485,0.416615293846
0.0229085390418,0.370079621212,0.603710517997
0.0850551810669,0.43762780303,0.665757156971
0.178193802869,0.483998863636,0.699330733576
0.248504145836,0.511185757576,0.717265859144
0.310217055649,0.530940227273,0.730629061644
0.355827261252,0.549185606061,0.743091318207
0.39468936755,0.563350454545,0.751703134952
0.430967043446,0.573853636364,0.76115746607
0.456850579656,0.586573787879,0.766676986098
0.487656429389,0.600084166667,0.771153312789
0.504164809044,0.607194015152,0.773421342069
0.527348548088,0.611922878788,0.780078189233
0.541847183294,0.620030227273,0.783493981756
0.563134037125,0.626112348485,0.787213873968
0.574495496734,0.633337121212,0.788309989288
0.588935466295,0.639012272727,0.79036523768
0.598028037544,0.646698712121,0.794421770327
0.606701291666,0.653971742424,0.794689610542
0.622163419073,0.653605454545,0.79826686212
0.631656137372,0.661457878788,0.799057472827
0.640345149882,0.665405151515,0.801708345184
0.650726349601,0.670786590909,0.802085475107
0.653594717701,0.676896666667,0.802690044524
0.663897378534,0.68201,0.804411896614
