0.00662871305959,0.2036325,0.277476335187
0.242333046466,0.389230075758,0.485814761354
0.414617717972,0.457056212121,0.551037431769
0.503909019249,0.490924318182,0.588272539662
0.563924468654,0.513649393939,0.608053904624
0.608311466404,0.530891363636,0.628441508091
0.641941270743,0.549181363636,0.642461173952
0.668009968379,0.56590280303,0.653909880055
0.689177887289,0.573638863636,0.660754026516
0.705155053242,0.588243560606,0.665040001966
0.726074108063,0.596780833333,0.678137022732
0.740920947108,0.603167651515,0.679057980204
0.751846153468,0.615163409091,0.688273090597
0.759714408939,0.622761363636,0.686800960996
0.770493539821,0.624601439394,0.696128736077
0.779077525424,0.630121666667,0.701569472894
0.788231817276,0.639452651515,0.704691497184
0.793668917103,0.643988712121,0.705578340778
0.800359871855,0.643901742424,0.711130528621
0.809716331783,0.652791893939,0.714985854543
0.815921741881,0.659518181818,0.713180389468
0.818372641722,0.658370757576,0.719125636105
0.823934072369,0.666298636364,0.717681162723
0.830107126344,0.663382272727,0.72269126118
0.833616446499,0.67493280303,0.724822119648
