0.0138772259272,0.207268939394,0.269845495885
0.248464553524,0.38787,0.482732271832
0.402057170577,0.451526287879,0.551048684539
0.50184529883,0.484430833333,0.586928249681
0.571530640647,0.503638333333,0.607417464329
0.607827343187,0.533438257576,0.629953230224
0.647677464008,0.5447925,0.640469737311
0.674186122828,0.559802348485,0.654054370712
0.698954358388,0.569752424242,0.662449042085
0.715076435124,0.579161590909,0.675200877722
0.733880508887,0.588038560606,0.678636428178
0.743012239308,0.602073636364,0.682831994297
0.762145378319,0.601268863636,0.693495581169
0.771630772484,0.618900757576,0.696661352369
0.783027196099,0.619314848485,0.700110756455
0.791574578133,0.630211969697,0.705951151251
0.798776668805,0.636098257576,0.709475271254
0.804150916132,0.640922878788,0.711860937394
0.814242904392,0.637997121212,0.717334792176
0.816983388497,0.650061439394,0.717020011133
0.824572034093,0.651154090909,0.725095651966
0.830402963879,0.65756219697,0.723150403446
0.832756048257,0.661781136364,0.725915535808
0.837482486926,0.662404090909,0.729102110494
0.843587700225,0.668080909091,0.729025243609
